param fP :=
CHP 1R 1071 1.0
CHP 1R 1072 1.0
CHP 1R 1073 1.0
CHP 1R 1074 1.0
CHP 1R 1075 1.0
CHP 1R 1076 1.0
CHP 1R 1077 1.0
CHP 1R 1078 1.0
CHP 1R 1079 1.0
CHP 1R 1080 1.0
CHP 1R 1081 1.0
CHP 1R 1082 1.0
CHP 1R 1083 1.0
CHP 1R 1084 1.0
CHP 1R 1085 1.0
CHP 1R 1086 1.0
CHP 1R 1087 1.0
CHP 1R 1088 1.0
CHP 1R 1089 1.0
CHP 1R 1090 1.0
CHP 1R 1091 1.0
CHP 1R 1092 1.0
CHP 1R 1093 1.0
CHP 1R 1094 1.0
CHP 1R 1095 1.0
CHP 1R 1096 1.0
CHP 1R 1097 1.0
CHP 1R 1098 1.0
CHP 1R 1099 1.0
CHP 1R 1100 1.0
CHP 1R 1101 1.0
CHP 1R 1102 1.0
CHP 1R 1103 1.0
CHP 1R 1104 1.0
CHP 1R 1105 1.0
CHP 1R 1106 1.0
CHP 1R 1107 1.0
CHP 1R 1108 1.0
CHP 1R 1109 1.0
CHP 1R 1110 1.0
CHP 1R 1111 1.0
CHP 1R 1112 1.0
CHP 1R 1113 1.0
CHP 1R 1114 1.0
CHP 1R 1115 1.0
CHP 1R 1116 1.0
CHP 1R 1117 1.0
CHP 1R 1118 1.0
CHP 1R 1119 1.0
CHP 1R 1120 1.0
CHP 1R 1121 1.0
CHP 1R 1122 1.0
CHP 1R 1123 1.0
CHP 1R 1124 1.0
CHP 1R 1125 1.0
CHP 1R 1126 1.0
CHP 1R 1127 1.0
CHP 1R 1128 1.0
CHP 1R 1129 1.0
CHP 1R 1130 1.0
CHP 1R 1131 1.0
CHP 1R 1132 1.0
CHP 1R 1133 1.0
CHP 1R 1134 1.0
CHP 1R 1135 1.0
CHP 1R 1136 1.0
CHP 1R 1137 1.0
CHP 1R 1138 1.0
CHP 1R 1139 1.0
CHP 1R 1140 1.0
CHP 1R 1141 1.0
CHP 1R 1142 1.0
CHP 1R 1143 1.0
CHP 1R 1144 1.0
CHP 1R 1145 1.0
CHP 1R 1146 1.0
CHP 1R 1147 1.0
CHP 1R 1148 1.0
CHP 1R 1149 1.0
CHP 1R 1150 1.0
CHP 1R 1151 1.0
CHP 1R 1152 1.0
CHP 1R 1153 1.0
CHP 1R 1154 1.0
CHP 1R 1155 1.0
CHP 1R 1156 1.0
CHP 1R 1157 1.0
CHP 1R 1158 1.0
CHP 1R 1159 1.0
CHP 1R 1160 1.0
CHP 1R 1161 1.0
CHP 1R 1162 1.0
CHP 1R 1163 1.0
CHP 1R 1164 1.0
CHP 1R 1165 1.0
CHP 1R 1166 1.0
CHP 1R 1167 1.0
CHP 1R 1168 1.0
CHP 1R 1169 1.0
CHP 1R 1170 1.0
CHP 1R 1171 1.0
CHP 1R 1172 1.0
CHP 1R 1173 1.0
CHP 1R 1174 1.0
CHP 1R 1175 1.0
CHP 1R 1176 1.0
CHP 1R 1177 1.0
CHP 1R 1178 1.0
CHP 1R 1179 1.0
CHP 1R 1180 1.0
CHP 1R 1181 1.0
CHP 1R 1182 1.0
CHP 1R 1183 1.0
CHP 1R 1184 1.0
CHP 1R 1185 1.0
CHP 1R 1186 1.0
CHP 1R 1187 1.0
CHP 1R 1188 1.0
CHP 1R 1189 1.0
CHP 1R 1190 1.0
CHP 1R 1191 1.0
CHP 1R 1192 1.0
CHP 1R 1193 1.0
CHP 1R 1194 1.0
CHP 1R 1195 1.0
CHP 1R 1196 1.0
CHP 1R 1197 1.0
CHP 1R 1198 1.0
CHP 1R 1199 1.0
CHP 1R 1200 1.0
CHP 1R 1201 1.0
CHP 1R 1202 1.0
CHP 1R 1203 1.0
CHP 1R 1204 1.0
CHP 1R 1205 1.0
CHP 1R 1206 1.0
CHP 1R 1207 1.0
CHP 1R 1208 1.0
CHP 1R 1209 1.0
CHP 1R 1210 1.0
CHP 1R 1211 1.0
CHP 1R 1212 1.0
CHP 1R 1213 1.0
CHP 1R 1214 1.0
CHP 1R 1215 1.0
CHP 1R 1216 1.0
CHP 1R 1217 1.0
CHP 1R 1218 1.0
CHP 1R 1219 1.0
CHP 1R 1220 1.0
CHP 1R 1221 1.0
CHP 1R 1222 1.0
CHP 1R 1223 1.0
CHP 1R 1224 1.0
CHP 1R 1225 1.0
CHP 1R 1226 1.0
CHP 1R 1227 1.0
CHP 1R 1228 1.0
CHP 1R 1229 1.0
CHP 1R 1230 1.0
CHP 1R 1231 1.0
CHP 1R 1232 1.0
CHP 1R 1233 1.0
CHP 1R 1234 1.0
CHP 1R 1235 1.0
CHP 1R 1236 1.0
CHP 1R 1237 1.0
CHP 1R 1238 1.0
CHP 1R 1239 1.0
CHP 1R 1240 1.0
CHP 1R 1241 1.0
CHP 1R 1242 1.0
CHP 1R 1243 1.0
CHP 1R 1244 1.0
CHP 1R 1245 1.0
CHP 1R 1246 1.0
CHP 1R 1247 1.0
CHP 1R 1248 1.0
CHP 1R 1249 1.0
CHP 1R 1250 1.0
CHP 1R 1251 1.0
CHP 1R 1252 1.0
CHP 1R 1253 1.0
CHP 1R 1254 1.0
CHP 1R 1255 1.0
CHP 1R 1256 1.0
CHP 1R 1257 1.0
CHP 1R 1258 1.0
CHP 1R 1259 1.0
CHP 1R 1260 1.0
CHP 1R 1261 1.0
CHP 1R 1262 1.0
CHP 1R 1263 1.0
CHP 1R 1264 1.0
CHP 1R 1265 1.0
CHP 1R 1266 1.0
CHP 1R 1267 1.0
CHP 1R 1268 1.0
CHP 1R 1269 1.0
CHP 1R 1270 1.0
CHP 1R 1271 1.0
CHP 1R 1272 1.0
CHP 1R 1273 1.0
CHP 1R 1274 1.0
CHP 1R 1275 1.0
CHP 1R 1276 1.0
CHP 1R 1277 1.0
CHP 1R 1278 1.0
CHP 1R 1279 1.0
CHP 1R 1280 1.0
CHP 1R 1281 1.0
CHP 1R 1282 1.0
CHP 1R 1283 1.0
CHP 1R 1284 1.0
CHP 1R 1285 1.0
CHP 1R 1286 1.0
CHP 1R 1287 1.0
CHP 1R 1288 1.0
CHP 1R 1289 1.0
CHP 1R 1290 1.0
CHP 1R 1291 1.0
CHP 1R 1292 1.0
CHP 1R 1293 1.0
CHP 1R 1294 1.0
CHP 1R 1295 1.0
CHP 1R 1296 1.0
CHP 1R 1297 1.0
CHP 1R 1298 1.0
CHP 1R 1299 1.0
CHP 1R 1300 1.0
CHP 1R 1301 1.0
CHP 1R 1302 1.0
CHP 1R 1303 1.0
CHP 1R 1304 1.0
CHP 1R 1305 1.0
CHP 1R 1306 1.0
CHP 1R 1307 1.0
CHP 1R 1308 1.0
CHP 1R 1309 1.0
CHP 1R 1310 1.0
CHP 1R 1311 1.0
CHP 1R 1312 1.0
CHP 1R 1313 1.0
CHP 1R 1314 1.0
CHP 1R 1315 1.0
CHP 1R 1316 1.0
CHP 1R 1317 1.0
CHP 1R 1318 1.0
CHP 1R 1319 1.0
CHP 1R 1320 1.0
CHP 1R 1321 1.0
CHP 1R 1322 1.0
CHP 1R 1323 1.0
CHP 1R 1324 1.0
CHP 1R 1325 1.0
CHP 1R 1326 1.0
CHP 1R 1327 1.0
CHP 1R 1328 1.0
CHP 1R 1329 1.0
CHP 1R 1330 1.0
CHP 1R 1331 1.0
CHP 1R 1332 1.0
CHP 1R 1333 1.0
CHP 1R 1334 1.0
CHP 1R 1335 1.0
CHP 1R 1336 1.0
CHP 1R 1337 1.0
CHP 1R 1338 1.0
CHP 1R 1339 1.0
CHP 1R 1340 1.0
CHP 1R 1341 1.0
CHP 1R 1342 1.0
CHP 1R 1343 1.0
CHP 1R 1344 1.0
CHP 1R 1345 1.0
CHP 1R 1346 1.0
CHP 1R 1347 1.0
CHP 1R 1348 1.0
CHP 1R 1349 1.0
CHP 1R 1350 1.0
CHP 1R 1351 1.0
CHP 1R 1352 1.0
CHP 1R 1353 1.0
CHP 1R 1354 1.0
CHP 1R 1355 1.0
CHP 1R 1356 1.0
CHP 1R 1357 1.0
CHP 1R 1358 1.0
CHP 1R 1359 1.0
CHP 1R 1360 1.0
CHP 1R 1361 1.0
CHP 1R 1362 1.0
CHP 1R 1363 1.0
CHP 1R 1364 1.0
CHP 1R 1365 1.0
CHP 1R 1366 1.0
CHP 1R 1367 1.0
CHP 1R 1368 1.0
CHP 1R 1369 1.0
CHP 1R 1370 1.0
CHP 1R 1371 1.0
CHP 1R 1372 1.0
CHP 1R 1373 1.0
CHP 1R 1374 1.0
CHP 1R 1375 1.0
CHP 1R 1376 1.0
CHP 1R 1377 1.0
CHP 1R 1378 1.0
CHP 1R 1379 1.0
CHP 1R 1380 1.0
CHP 1R 1381 1.0
CHP 1R 1382 1.0
CHP 1R 1383 1.0
CHP 1R 1384 1.0
CHP 1R 1385 1.0
CHP 1R 1386 1.0
CHP 1R 1387 1.0
CHP 1R 1388 1.0
CHP 1R 1389 1.0
CHP 1R 1390 1.0
CHP 1R 1391 1.0
CHP 1R 1392 1.0
CHP 1R 1393 1.0
CHP 1R 1394 1.0
CHP 1R 1395 1.0
CHP 1R 1396 1.0
CHP 1R 1397 1.0
CHP 1R 1398 1.0
CHP 1R 1399 1.0
CHP 1R 1400 1.0
CHP 1R 1401 1.0
CHP 1R 1402 1.0
CHP 1R 1403 1.0
CHP 1R 1404 1.0
CHP 1R 1405 1.0
CHP 1R 1406 1.0
CHP 1R 1407 1.0
CHP 1R 1408 1.0
CHP 1R 1409 1.0
CHP 1R 1410 1.0
CHP 1R 1411 1.0
CHP 1R 1412 1.0
CHP 1R 1413 1.0
CHP 1R 1414 1.0
CHP 1R 1415 1.0
CHP 1R 1416 1.0
CHP 1R 1417 1.0
CHP 1R 1418 1.0
CHP 1R 1419 1.0
CHP 1R 1420 1.0
CHP 1R 1421 1.0
CHP 1R 1422 1.0
CHP 1R 1423 1.0
CHP 1R 1424 1.0
CHP 1R 1425 1.0
CHP 1R 1426 1.0
CHP 1R 1427 1.0
CHP 1R 1428 1.0
CHP 1R 1429 1.0
CHP 1R 1430 1.0
CHP 1R 1431 1.0
CHP 1R 1432 1.0
CHP 1R 1433 1.0
CHP 1R 1434 1.0
CHP 1R 1435 1.0
CHP 1R 1436 1.0
CHP 1R 1437 1.0
CHP 1R 1438 1.0
CHP 1R 1439 1.0
CHP 1R 1440 1.0
CHP 1R 1441 1.0
CHP 1R 1442 1.0
CHP 1R 1443 1.0
CHP 1R 1444 1.0
CHP 1R 1445 1.0
CHP 1R 1446 1.0
CHP 1R 1447 1.0
CHP 1R 1448 1.0
CHP 1R 1449 1.0
CHP 1R 1450 1.0
CHP 1R 1451 1.0
CHP 1R 1452 1.0
CHP 1R 1453 1.0
CHP 1R 1454 1.0
CHP 1R 1455 1.0
CHP 1R 1456 1.0
CHP 1R 1457 1.0
CHP 1R 1458 1.0
CHP 1R 1459 1.0
CHP 1R 1460 1.0
CHP 1R 1461 1.0
CHP 1R 1462 1.0
CHP 1R 1463 1.0
CHP 1R 1464 1.0
CHP 1R 1465 1.0
CHP 1R 1466 1.0
CHP 1R 1467 1.0
CHP 1R 1468 1.0
CHP 1R 1469 1.0
CHP 1R 1470 1.0
CHP 1R 1471 1.0
CHP 1R 1472 1.0
CHP 1R 1473 1.0
CHP 1R 1474 1.0
CHP 1R 1475 1.0
CHP 1R 1476 1.0
CHP 1R 1477 1.0
CHP 1R 1478 1.0
CHP 1R 1479 1.0
CHP 1R 1480 1.0
CHP 1R 1481 1.0
CHP 1R 1482 1.0
CHP 1R 1483 1.0
CHP 1R 1484 1.0
CHP 1R 1485 1.0
CHP 1R 1486 1.0
CHP 1R 1487 1.0
CHP 1R 1488 1.0
CHP 1R 1489 1.0
CHP 1R 1490 1.0
CHP 1R 1491 1.0
CHP 1R 1492 1.0
CHP 1R 1493 1.0
CHP 1R 1494 1.0
CHP 1R 1495 1.0
CHP 1R 1496 1.0
CHP 1R 1497 1.0
CHP 1R 1498 1.0
CHP 1R 1499 1.0
CHP 1R 1500 1.0
CHP 1R 1501 1.0
CHP 1R 1502 1.0
CHP 1R 1503 1.0
CHP 1R 1504 1.0
CHP 1R 1505 1.0
CHP 1R 1506 1.0
CHP 1R 1507 1.0
CHP 1R 1508 1.0
CHP 1R 1509 1.0
CHP 1R 1510 1.0
CHP 1R 1511 1.0
CHP 1R 1512 1.0
CHP 1R 1513 1.0
CHP 1R 1514 1.0
CHP 1R 1515 1.0
CHP 1R 1516 1.0
CHP 1R 1517 1.0
CHP 1R 1518 1.0
CHP 1R 1519 1.0
CHP 1R 1520 1.0
CHP 1R 1521 1.0
CHP 1R 1522 1.0
CHP 1R 1523 1.0
CHP 1R 1524 1.0
CHP 1R 1525 1.0
CHP 1R 1526 1.0
CHP 1R 1527 1.0
CHP 1R 1528 1.0
CHP 1R 1529 1.0
CHP 1R 1530 1.0
CHP 1R 1531 1.0
CHP 1R 1532 1.0
CHP 1R 1533 1.0
CHP 1R 1534 1.0
CHP 1R 1535 1.0
CHP 1R 1536 1.0
CHP 1R 1537 1.0
CHP 1R 1538 1.0
CHP 1R 1539 1.0
CHP 1R 1540 1.0
CHP 1R 1541 1.0
CHP 1R 1542 1.0
CHP 1R 1543 1.0
CHP 1R 1544 1.0
CHP 1R 1545 1.0
CHP 1R 1546 1.0
CHP 1R 1547 1.0
CHP 1R 1548 1.0
CHP 1R 1549 1.0
CHP 1R 1550 1.0
CHP 1R 1551 1.0
CHP 1R 1552 1.0
CHP 1R 1553 1.0
CHP 1R 1554 1.0
CHP 1R 1555 1.0
CHP 1R 1556 1.0
CHP 1R 1557 1.0
CHP 1R 1558 1.0
CHP 1R 1559 1.0
CHP 1R 1560 1.0
CHP 1R 1561 1.0
CHP 1R 1562 1.0
CHP 1R 1563 1.0
CHP 1R 1564 1.0
CHP 1R 1565 1.0
CHP 1R 1566 1.0
CHP 1R 1567 1.0
CHP 1R 1568 1.0
CHP 1R 1569 1.0
CHP 1R 1570 1.0
CHP 1R 1571 1.0
CHP 1R 1572 1.0
CHP 1R 1573 1.0
CHP 1R 1574 1.0
CHP 1R 1575 1.0
CHP 1R 1576 1.0
CHP 1R 1577 1.0
CHP 1R 1578 1.0
CHP 1R 1579 1.0
CHP 1R 1580 1.0
CHP 1R 1581 1.0
CHP 1R 1582 1.0
CHP 1R 1583 1.0
CHP 1R 1584 1.0
CHP 1R 1585 1.0
CHP 1R 1586 1.0
CHP 1R 1587 1.0
CHP 1R 1588 1.0
CHP 1R 1589 1.0
CHP 1R 1590 1.0
CHP 1R 1591 1.0
CHP 1R 1592 1.0
CHP 1R 1593 1.0
CHP 1R 1594 1.0
CHP 1R 1595 1.0
CHP 1R 1596 1.0
CHP 1R 1597 1.0
CHP 1R 1598 1.0
CHP 1R 1599 1.0
CHP 1R 1600 1.0
CHP 1R 1601 1.0
CHP 1R 1602 1.0
CHP 1R 1603 1.0
CHP 1R 1604 1.0
CHP 1R 1605 1.0
CHP 1R 1606 1.0
CHP 1R 1607 1.0
CHP 1R 1608 1.0
CHP 1R 1609 1.0
CHP 1R 1610 1.0
CHP 1R 1611 1.0
CHP 1R 1612 1.0
CHP 1R 1613 1.0
CHP 1R 1614 1.0
CHP 1R 1615 1.0
CHP 1R 1616 1.0
CHP 1R 1617 1.0
CHP 1R 1618 1.0
CHP 1R 1619 1.0
CHP 1R 1620 1.0
CHP 1R 1621 1.0
CHP 1R 1622 1.0
CHP 1R 1623 1.0
CHP 1R 1624 1.0
CHP 1R 1625 1.0
CHP 1R 1626 1.0
CHP 1R 1627 1.0
CHP 1R 1628 1.0
CHP 1R 1629 1.0
CHP 1R 1630 1.0
CHP 1R 1631 1.0
CHP 1R 1632 1.0
CHP 1R 1633 1.0
CHP 1R 1634 1.0
CHP 1R 1635 1.0
CHP 1R 1636 1.0
CHP 1R 1637 1.0
CHP 1R 1638 1.0
CHP 1R 1639 1.0
CHP 1R 1640 1.0
CHP 1R 1641 1.0
CHP 1R 1642 1.0
CHP 1R 1643 1.0
CHP 1R 1644 1.0
CHP 1R 1645 1.0
CHP 1R 1646 1.0
CHP 1R 1647 1.0
CHP 1R 1648 1.0
CHP 1R 1649 1.0
CHP 1R 1650 1.0
CHP 1R 1651 1.0
CHP 1R 1652 1.0
CHP 1R 1653 1.0
CHP 1R 1654 1.0
CHP 1R 1655 1.0
CHP 1R 1656 1.0
CHP 1R 1657 1.0
CHP 1R 1658 1.0
CHP 1R 1659 1.0
CHP 1R 1660 1.0
CHP 1R 1661 1.0
CHP 1R 1662 1.0
CHP 1R 1663 1.0
CHP 1R 1664 1.0
CHP 1R 1665 1.0
CHP 1R 1666 1.0
CHP 1R 1667 1.0
CHP 1R 1668 1.0
CHP 1R 1669 1.0
CHP 1R 1670 1.0
CHP 1R 1671 1.0
CHP 1R 1672 1.0
CHP 1R 1673 1.0
CHP 1R 1674 1.0
CHP 1R 1675 1.0
CHP 1R 1676 1.0
CHP 1R 1677 1.0
CHP 1R 1678 1.0
CHP 1R 1679 1.0
CHP 1R 1680 1.0
CHP 1R 1681 1.0
CHP 1R 1682 1.0
CHP 1R 1683 1.0
CHP 1R 1684 1.0
CHP 1R 1685 1.0
CHP 1R 1686 1.0
CHP 1R 1687 1.0
CHP 1R 1688 1.0
CHP 1R 1689 1.0
CHP 1R 1690 1.0
CHP 1R 1691 1.0
CHP 1R 1692 1.0
CHP 1R 1693 1.0
CHP 1R 1694 1.0
CHP 1R 1695 1.0
CHP 1R 1696 1.0
CHP 1R 1697 1.0
CHP 1R 1698 1.0
CHP 1R 1699 1.0
CHP 1R 1700 1.0
CHP 1R 1701 1.0
CHP 1R 1702 1.0
CHP 1R 1703 1.0
CHP 1R 1704 1.0
CHP 1R 1705 1.0
CHP 1R 1706 1.0
CHP 1R 1707 1.0
CHP 1R 1708 1.0
CHP 1R 1709 1.0
CHP 1R 1710 1.0
CHP 1R 1711 1.0
CHP 1R 1712 1.0
CHP 1R 1713 1.0
CHP 1R 1714 1.0
CHP 1R 1715 1.0
CHP 1R 1716 1.0
CHP 1R 1717 1.0
CHP 1R 1718 1.0
CHP 1R 1719 1.0
CHP 1R 1720 1.0
CHP 1R 1721 1.0
CHP 1R 1722 1.0
CHP 1R 1723 1.0
CHP 1R 1724 1.0
CHP 1R 1725 1.0
CHP 1R 1726 1.0
CHP 1R 1727 1.0
CHP 1R 1728 1.0
CHP 1R 1729 1.0
CHP 1R 1730 1.0
CHP 1R 1731 1.0
CHP 1R 1732 1.0
CHP 1R 1733 1.0
CHP 1R 1734 1.0
CHP 1R 1735 1.0
CHP 1R 1736 1.0
CHP 1R 1737 1.0
CHP 1R 1738 1.0
CHP 1R 1739 1.0
CHP 1R 1740 1.0
CHP 1R 1741 1.0
CHP 1R 1742 1.0
CHP 1R 1743 1.0
CHP 1R 1744 1.0
CHP 1R 1745 1.0
CHP 1R 1746 1.0
CHP 1R 1747 1.0
CHP 1R 1748 1.0
CHP 1R 1749 1.0
CHP 1R 1750 1.0
CHP 1R 1751 1.0
CHP 1R 1752 1.0
CHP 1R 1753 1.0
CHP 1R 1754 1.0
CHP 1R 1755 1.0
CHP 1R 1756 1.0
CHP 1R 1757 1.0
CHP 1R 1758 1.0
CHP 1R 1759 1.0
CHP 1R 1760 1.0
CHP 1R 1761 1.0
CHP 1R 1762 1.0
CHP 1R 1763 1.0
CHP 1R 1764 1.0
CHP 1R 1765 1.0
CHP 1R 1766 1.0
CHP 1R 1767 1.0
CHP 1R 1768 1.0
CHP 1R 1769 1.0
CHP 1R 1770 1.0
CHP 1R 1771 1.0
CHP 1R 1772 1.0
CHP 1R 1773 1.0
CHP 1R 1774 1.0
CHP 1R 1775 1.0
CHP 1R 1776 1.0
CHP 1R 1777 1.0
CHP 1R 1778 1.0
CHP 1R 1779 1.0
CHP 1R 1780 1.0
CHP 1R 1781 1.0
CHP 1R 1782 1.0
CHP 1R 1783 1.0
CHP 1R 1784 1.0
CHP 1R 1785 1.0
CHP 1R 1786 1.0
CHP 1R 1787 1.0
CHP 1R 1788 1.0
CHP 1R 1789 1.0
CHP 1R 1790 1.0
CHP 1R 1791 1.0
CHP 1R 1792 1.0
CHP 1R 1793 1.0
CHP 1R 1794 1.0
CHP 1R 1795 1.0
CHP 1R 1796 1.0
CHP 1R 1797 1.0
CHP 1R 1798 1.0
CHP 1R 1799 1.0
CHP 1R 1800 1.0
CHP 1R 1801 1.0
CHP 1R 1802 1.0
CHP 1R 1803 1.0
CHP 1R 1804 1.0
CHP 1R 1805 1.0
CHP 1R 1806 1.0
CHP 1R 1807 1.0
CHP 1R 1808 1.0
CHP 1R 1809 1.0
CHP 1R 1810 1.0
CHP 1R 1811 1.0
CHP 1R 1812 1.0
CHP 1R 1813 1.0
CHP 1R 1814 1.0
CHP 1R 1815 1.0
CHP 1R 1816 1.0
CHP 1R 1817 1.0
CHP 1R 1818 1.0
CHP 1R 1819 1.0
CHP 1R 1820 1.0
CHP 1R 1821 1.0
CHP 1R 1822 1.0
CHP 1R 1823 1.0
CHP 1R 1824 1.0
CHP 1R 1825 1.0
CHP 1R 1826 1.0
CHP 1R 1827 1.0
CHP 1R 1828 1.0
CHP 1R 1829 1.0
CHP 1R 1830 1.0
CHP 1R 1831 1.0
CHP 1R 1832 1.0
CHP 1R 1833 1.0
CHP 1R 1834 1.0
CHP 1R 1835 1.0
CHP 1R 1836 1.0
CHP 1R 1837 1.0
CHP 1R 1838 1.0
CHP 1R 1839 1.0
CHP 1R 1840 1.0
CHP 1R 1841 1.0
CHP 1R 1842 1.0
CHP 1R 1843 1.0
CHP 1R 1844 1.0
CHP 1R 1845 1.0
CHP 1R 1846 1.0
CHP 1R 1847 1.0
CHP 1R 1848 1.0
CHP 1R 1849 1.0
CHP 1R 1850 1.0
CHP 1R 1851 1.0
CHP 1R 1852 1.0
CHP 1R 1853 1.0
CHP 1R 1854 1.0
CHP 1R 1855 1.0
CHP 1R 1856 1.0
CHP 1R 1857 1.0
CHP 1R 1858 1.0
CHP 1R 1859 1.0
CHP 1R 1860 1.0
CHP 1R 1861 1.0
CHP 1R 1862 1.0
CHP 1R 1863 1.0
CHP 1R 1864 1.0
CHP 1R 1865 1.0
CHP 1R 1866 1.0
CHP 1R 1867 1.0
CHP 1R 1868 1.0
CHP 1R 1869 1.0
CHP 1R 1870 1.0
CHP 1R 1871 1.0
CHP 1R 1872 1.0
CHP 1R 1873 1.0
CHP 1R 1874 1.0
CHP 1R 1875 1.0
CHP 1R 1876 1.0
CHP 1R 1877 1.0
CHP 1R 1878 1.0
CHP 1R 1879 1.0
CHP 1R 1880 1.0
CHP 1R 1881 1.0
CHP 1R 1882 1.0
CHP 1R 1883 1.0
CHP 1R 1884 1.0
CHP 1R 1885 1.0
CHP 1R 1886 1.0
CHP 1R 1887 1.0
CHP 1R 1888 1.0
CHP 1R 1889 1.0
CHP 1R 1890 1.0
CHP 1R 1891 1.0
CHP 1R 1892 1.0
CHP 1R 1893 1.0
CHP 1R 1894 1.0
CHP 1R 1895 1.0
CHP 1R 1896 1.0
CHP 1R 1897 1.0
CHP 1R 1898 1.0
CHP 1R 1899 1.0
CHP 1R 1900 1.0
CHP 1R 1901 1.0
CHP 1R 1902 1.0
CHP 1R 1903 1.0
CHP 1R 1904 1.0
CHP 1R 1905 1.0
CHP 1R 1906 1.0
CHP 1R 1907 1.0
CHP 1R 1908 1.0
CHP 1R 1909 1.0
CHP 1R 1910 1.0
CHP 1R 1911 1.0
CHP 1R 1912 1.0
CHP 1R 1913 1.0
CHP 1R 1914 1.0
CHP 1R 1915 1.0
CHP 1R 1916 1.0
CHP 1R 1917 1.0
CHP 1R 1918 1.0
CHP 1R 1919 1.0
CHP 1R 1920 1.0
CHP 1R 1921 1.0
CHP 1R 1922 1.0
CHP 1R 1923 1.0
CHP 1R 1924 1.0
CHP 1R 1925 1.0
CHP 1R 1926 1.0
CHP 1R 1927 1.0
CHP 1R 1928 1.0
CHP 1R 1929 1.0
CHP 1R 1930 1.0
CHP 1R 1931 1.0
CHP 1R 1932 1.0
CHP 1R 1933 1.0
CHP 1R 1934 1.0
CHP 1R 1935 1.0
CHP 1R 1936 1.0
CHP 1R 1937 1.0
CHP 1R 1938 1.0
CHP 1R 1939 1.0
CHP 1R 1940 1.0
CHP 1R 1941 1.0
CHP 1R 1942 1.0
CHP 1R 1943 1.0
CHP 1R 1944 1.0
CHP 1R 1945 1.0
CHP 1R 1946 1.0
CHP 1R 1947 1.0
CHP 1R 1948 1.0
CHP 1R 1949 1.0
CHP 1R 1950 1.0
CHP 1R 1951 1.0
CHP 1R 1952 1.0
CHP 1R 1953 1.0
CHP 1R 1954 1.0
CHP 1R 1955 1.0
CHP 1R 1956 1.0
CHP 1R 1957 1.0
CHP 1R 1958 1.0
CHP 1R 1959 1.0
CHP 1R 1960 1.0
CHP 1R 1961 1.0
CHP 1R 1962 1.0
CHP 1R 1963 1.0
CHP 1R 1964 1.0
CHP 1R 1965 1.0
CHP 1R 1966 1.0
CHP 1R 1967 1.0
CHP 1R 1968 1.0
CHP 1R 1969 1.0
CHP 1R 1970 1.0
CHP 1R 1971 1.0
CHP 1R 1972 1.0
CHP 1R 1973 1.0
CHP 1R 1974 1.0
CHP 1R 1975 1.0
CHP 1R 1976 1.0
CHP 1R 1977 1.0
CHP 1R 1978 1.0
CHP 1R 1979 1.0
CHP 1R 1980 1.0
CHP 1R 1981 1.0
CHP 1R 1982 1.0
CHP 1R 1983 1.0
CHP 1R 1984 1.0
CHP 1R 1985 1.0
CHP 1R 1986 1.0
CHP 1R 1987 1.0
CHP 1R 1988 1.0
CHP 1R 1989 1.0
CHP 1R 1990 1.0
CHP 1R 1991 1.0
CHP 1R 1992 1.0
CHP 1R 1993 1.0
CHP 1R 1994 1.0
CHP 1R 1995 1.0
CHP 1R 1996 1.0
CHP 1R 1997 1.0
CHP 1R 1998 1.0
CHP 1R 1999 1.0
CHP 1R 2000 1.0
CHP 1R 2001 1.0
CHP 1R 2002 1.0
CHP 1R 2003 1.0
CHP 1R 2004 1.0
CHP 1R 2005 1.0
CHP 1R 2006 1.0
CHP 1R 2007 1.0
CHP 1R 2008 1.0
CHP 1R 2009 1.0
CHP 1R 2010 1.0
CHP 1R 2011 1.0
CHP 1R 2012 1.0
CHP 1R 2013 1.0
CHP 1R 2014 1.0
CHP 1R 2015 1.0
CHP 1R 2016 1.0
CHP 1R 2017 1.0
CHP 1R 2018 1.0
CHP 1R 2019 1.0
CHP 1R 2020 1.0
CHP 1R 2021 1.0
CHP 1R 2022 1.0
CHP 1R 2023 1.0
CHP 1R 2024 1.0
CHP 1R 2025 1.0
CHP 1R 2026 1.0
CHP 1R 2027 1.0
CHP 1R 2028 1.0
CHP 1R 2029 1.0
CHP 1R 2030 1.0
CHP 1R 2031 1.0
CHP 1R 2032 1.0
CHP 1R 2033 1.0
CHP 1R 2034 1.0
CHP 1R 2035 1.0
CHP 1R 2036 1.0
CHP 1R 2037 1.0
CHP 1R 2038 1.0
CHP 1R 2039 1.0
CHP 1R 2040 1.0
CHP 1R 2041 1.0
CHP 1R 2042 1.0
CHP 1R 2043 1.0
CHP 1R 2044 1.0
CHP 1R 2045 1.0
CHP 1R 2046 1.0
CHP 1R 2047 1.0
CHP 1R 2048 1.0
CHP 1R 2049 1.0
CHP 1R 2050 1.0
CHP 1R 2051 1.0
CHP 1R 2052 1.0
CHP 1R 2053 1.0
CHP 1R 2054 1.0
CHP 1R 2055 1.0
CHP 1R 2056 1.0
CHP 1R 2057 1.0
CHP 1R 2058 1.0
CHP 1R 2059 1.0
CHP 1R 2060 1.0
CHP 1R 2061 1.0
CHP 1R 2062 1.0
CHP 1R 2063 1.0
CHP 1R 2064 1.0
CHP 1R 2065 1.0
CHP 1R 2066 1.0
CHP 1R 2067 1.0
CHP 1R 2068 1.0
CHP 1R 2069 1.0
