param be :=
CHP 1W 788 -0.11241747
CHP 1W 789 -0.11241747
CHP 1W 790 -0.09583407000000001
CHP 1W 791 -0.09583407000000001
CHP 1W 792 -0.09583407000000001
CHP 1W 793 -0.09583407000000001
CHP 1W 794 -0.09583407000000001
CHP 1W 795 -0.09583407000000001
CHP 1W 796 -0.09583407000000001
CHP 1W 797 -0.09583407000000001
CHP 1W 798 -0.09583407000000001
CHP 1W 799 -0.09583407000000001
CHP 1W 800 -0.09583407000000001
CHP 1W 801 -0.09583407000000001
CHP 1W 802 -0.09583407000000001
CHP 1W 803 -0.09583407000000001
CHP 1W 804 -0.09583407000000001
CHP 1W 805 -0.09583407000000001
CHP 1W 806 -0.09583407000000001
CHP 1W 807 -0.09583407000000001
CHP 1W 808 -0.09583407000000001
CHP 1W 809 -0.09583407000000001
CHP 1W 810 -0.09583407000000001
CHP 1W 811 -0.09583407000000001
CHP 1W 812 -0.09583407000000001
CHP 1W 813 -0.09583407000000001
CHP 1W 814 -0.09583407000000001
CHP 1W 815 -0.09583407000000001
CHP 1W 816 -0.09583407000000001
CHP 1W 817 -0.09583407000000001
CHP 1W 818 -0.09583407000000001
CHP 1W 819 -0.09583407000000001
CHP 1W 820 -0.09583407000000001
CHP 1W 821 -0.09583407000000001
CHP 1W 822 -0.09583407000000001
CHP 1W 823 -0.09583407000000001
CHP 1W 824 -0.09583407000000001
CHP 1W 825 -0.09583407000000001
CHP 1W 826 -0.09583407000000001
CHP 1W 827 -0.09583407000000001
CHP 1W 828 -0.09583407000000001
CHP 1W 829 -0.09583407000000001
CHP 1W 830 -0.09583407000000001
CHP 1W 831 -0.09583407000000001
CHP 1W 832 -0.09583407000000001
CHP 1W 833 -0.09583407000000001
CHP 1W 834 -0.09583407000000001
CHP 1W 835 -0.09583407000000001
CHP 1W 836 -0.09583407000000001
CHP 1W 837 -0.09583407000000001
CHP 1W 838 -0.09583407000000001
CHP 1W 839 -0.09583407000000001
CHP 1W 840 -0.09583407000000001
CHP 1W 841 -0.09583407000000001
CHP 1W 842 -0.09583407000000001
CHP 1W 843 -0.09583407000000001
CHP 1W 844 -0.09583407000000001
CHP 1W 845 -0.09583407000000001
CHP 1W 846 -0.09583407000000001
CHP 1W 847 -0.09583407000000001
CHP 1W 848 -0.09583407000000001
CHP 1W 849 -0.11241747
CHP 1W 850 -0.11241747
CHP 1W 851 -0.11241747
CHP 1W 852 -0.11241747
CHP 1W 853 -0.11241747
CHP 1W 854 -0.11241747
CHP 1W 855 -0.11241747
CHP 1W 856 -0.11241747
CHP 1W 857 -0.11241747
CHP 1W 858 -0.11241747
CHP 1W 859 -0.11241747
CHP 1W 860 -0.11241747
CHP 1W 861 -0.11241747
CHP 1W 862 -0.09583407000000001
CHP 1W 863 -0.09583407000000001
CHP 1W 864 -0.09583407000000001
CHP 1W 865 -0.09583407000000001
CHP 1W 866 -0.09583407000000001
CHP 1W 867 -0.09583407000000001
CHP 1W 868 -0.09583407000000001
CHP 1W 869 -0.09583407000000001
CHP 1W 870 -0.09583407000000001
CHP 1W 871 -0.09583407000000001
CHP 1W 872 -0.09583407000000001
CHP 1W 873 -0.11241747
CHP 1W 874 -0.11241747
CHP 1W 875 -0.11241747
CHP 1W 876 -0.11241747
CHP 1W 877 -0.11241747
CHP 1W 878 -0.11241747
CHP 1W 879 -0.11241747
CHP 1W 880 -0.11241747
CHP 1W 881 -0.11241747
CHP 1W 882 -0.11241747
CHP 1W 883 -0.11241747
CHP 1W 884 -0.11241747
CHP 1W 885 -0.11241747
CHP 1W 886 -0.09583407000000001
CHP 1W 887 -0.09583407000000001
CHP 1W 888 -0.09583407000000001
CHP 1W 889 -0.09583407000000001
CHP 1W 890 -0.09583407000000001
CHP 1W 891 -0.09583407000000001
CHP 1W 892 -0.09583407000000001
CHP 1W 893 -0.09583407000000001
CHP 1W 894 -0.09583407000000001
CHP 1W 895 -0.09583407000000001
CHP 1W 896 -0.09583407000000001
CHP 1W 897 -0.11241747
CHP 1W 898 -0.11241747
CHP 1W 899 -0.11241747
CHP 1W 900 -0.11241747
CHP 1W 901 -0.11241747
CHP 1W 902 -0.11241747
CHP 1W 903 -0.11241747
CHP 1W 904 -0.11241747
CHP 1W 905 -0.11241747
CHP 1W 906 -0.11241747
CHP 1W 907 -0.11241747
CHP 1W 908 -0.11241747
CHP 1W 909 -0.11241747
CHP 1W 910 -0.09583407000000001
CHP 1W 911 -0.09583407000000001
CHP 1W 912 -0.09583407000000001
CHP 1W 913 -0.09583407000000001
CHP 1W 914 -0.09583407000000001
CHP 1W 915 -0.09583407000000001
CHP 1W 916 -0.09583407000000001
CHP 1W 917 -0.09583407000000001
CHP 1W 918 -0.09583407000000001
CHP 1W 919 -0.09583407000000001
CHP 1W 920 -0.09583407000000001
CHP 1W 921 -0.11241747
CHP 1W 922 -0.11241747
CHP 1W 923 -0.11241747
CHP 1W 924 -0.11241747
CHP 1W 925 -0.11241747
CHP 1W 926 -0.11241747
CHP 1W 927 -0.11241747
CHP 1W 928 -0.11241747
CHP 1W 929 -0.11241747
CHP 1W 930 -0.11241747
CHP 1W 931 -0.11241747
CHP 1W 932 -0.11241747
CHP 1W 933 -0.11241747
CHP 1W 934 -0.09583407000000001
CHP 1W 935 -0.09583407000000001
CHP 1W 936 -0.09583407000000001
CHP 1W 937 -0.09583407000000001
CHP 1W 938 -0.09583407000000001
CHP 1W 939 -0.09583407000000001
CHP 1W 940 -0.09583407000000001
CHP 1W 941 -0.09583407000000001
CHP 1W 942 -0.09583407000000001
CHP 1W 943 -0.09583407000000001
CHP 1W 944 -0.09583407000000001
CHP 1W 945 -0.11241747
CHP 1W 946 -0.11241747
CHP 1W 947 -0.11241747
CHP 1W 948 -0.11241747
CHP 1W 949 -0.11241747
CHP 1W 950 -0.11241747
CHP 1W 951 -0.11241747
CHP 1W 952 -0.11241747
CHP 1W 953 -0.11241747
CHP 1W 954 -0.11241747
CHP 1W 955 -0.11241747
CHP 1W 956 -0.11241747
CHP 1W 957 -0.11241747
CHP 1W 958 -0.09583407000000001
CHP 1W 959 -0.09583407000000001
CHP 1W 960 -0.09583407000000001
CHP 1W 961 -0.09583407000000001
CHP 1W 962 -0.09583407000000001
CHP 1W 963 -0.09583407000000001
CHP 1W 964 -0.09583407000000001
CHP 1W 965 -0.09583407000000001
CHP 1W 966 -0.09583407000000001
CHP 1W 967 -0.09583407000000001
CHP 1W 968 -0.09583407000000001
CHP 1W 969 -0.09583407000000001
CHP 1W 970 -0.09583407000000001
CHP 1W 971 -0.09583407000000001
CHP 1W 972 -0.09583407000000001
CHP 1W 973 -0.09583407000000001
CHP 1W 974 -0.09583407000000001
CHP 1W 975 -0.09583407000000001
CHP 1W 976 -0.09583407000000001
CHP 1W 977 -0.09583407000000001
CHP 1W 978 -0.09583407000000001
CHP 1W 979 -0.09583407000000001
CHP 1W 980 -0.09583407000000001
CHP 1W 981 -0.09583407000000001
CHP 1W 982 -0.09583407000000001
CHP 1W 983 -0.09583407000000001
CHP 1W 984 -0.09583407000000001
CHP 1W 985 -0.09583407000000001
CHP 1W 986 -0.09583407000000001
CHP 1W 987 -0.09583407000000001
CHP 1W 988 -0.09583407000000001
CHP 1W 989 -0.09583407000000001
CHP 1W 990 -0.09583407000000001
CHP 1W 991 -0.09583407000000001
CHP 1W 992 -0.09583407000000001
CHP 1W 993 -0.09583407000000001
CHP 1W 994 -0.09583407000000001
CHP 1W 995 -0.09583407000000001
CHP 1W 996 -0.09583407000000001
CHP 1W 997 -0.09583407000000001
CHP 1W 998 -0.09583407000000001
CHP 1W 999 -0.09583407000000001
CHP 1W 1000 -0.09583407000000001
CHP 1W 1001 -0.09583407000000001
CHP 1W 1002 -0.09583407000000001
CHP 1W 1003 -0.09583407000000001
CHP 1W 1004 -0.09583407000000001
CHP 1W 1005 -0.09583407000000001
CHP 1W 1006 -0.09583407000000001
CHP 1W 1007 -0.09583407000000001
CHP 1W 1008 -0.09583407000000001
CHP 1W 1009 -0.09583407000000001
CHP 1W 1010 -0.09583407000000001
CHP 1W 1011 -0.09583407000000001
CHP 1W 1012 -0.09583407000000001
CHP 1W 1013 -0.09583407000000001
CHP 1W 1014 -0.09583407000000001
CHP 1W 1015 -0.09583407000000001
CHP 1W 1016 -0.09583407000000001
CHP 1W 1017 -0.11241747
CHP 1W 1018 -0.11241747
CHP 1W 1019 -0.11241747
CHP 1W 1020 -0.11241747
CHP 1W 1021 -0.11241747
CHP 1W 1022 -0.11241747
CHP 1W 1023 -0.11241747
CHP 1W 1024 -0.11241747
CHP 1W 1025 -0.11241747
CHP 1W 1026 -0.11241747
CHP 1W 1027 -0.11241747
CHP 1W 1028 -0.11241747
CHP 1W 1029 -0.11241747
CHP 1W 1030 -0.09583407000000001
CHP 1W 1031 -0.09583407000000001
CHP 1W 1032 -0.09583407000000001
CHP 1W 1033 -0.09583407000000001
CHP 1W 1034 -0.09583407000000001
CHP 1W 1035 -0.09583407000000001
CHP 1W 1036 -0.09583407000000001
CHP 1W 1037 -0.09583407000000001
CHP 1W 1038 -0.09583407000000001
CHP 1W 1039 -0.09583407000000001
CHP 1W 1040 -0.09583407000000001
CHP 1W 1041 -0.11241747
CHP 1W 1042 -0.11241747
CHP 1W 1043 -0.11241747
CHP 1W 1044 -0.11241747
CHP 1W 1045 -0.11241747
CHP 1W 1046 -0.11241747
CHP 1W 1047 -0.11241747
CHP 1W 1048 -0.11241747
CHP 1W 1049 -0.11241747
CHP 1W 1050 -0.11241747
CHP 1W 1051 -0.11241747
CHP 1W 1052 -0.11241747
CHP 1W 1053 -0.11241747
CHP 1W 1054 -0.09583407000000001
CHP 1W 1055 -0.09583407000000001
CHP 1W 1056 -0.09583407000000001
CHP 1W 1057 -0.09583407000000001
CHP 1W 1058 -0.09583407000000001
CHP 1W 1059 -0.09583407000000001
CHP 1W 1060 -0.09583407000000001
CHP 1W 1061 -0.09583407000000001
CHP 1W 1062 -0.09583407000000001
CHP 1W 1063 -0.09583407000000001
CHP 1W 1064 -0.09583407000000001
CHP 1W 1065 -0.11241747
CHP 1W 1066 -0.11241747
CHP 1W 1067 -0.11241747
CHP 1W 1068 -0.11241747
CHP 1W 1069 -0.11241747
CHP 1W 1070 -0.11241747
CHP 1W 1071 -0.11241747
CHP 1W 1072 -0.11241747
CHP 1W 1073 -0.11241747
CHP 1W 1074 -0.11241747
CHP 1W 1075 -0.11241747
CHP 1W 1076 -0.11241747
CHP 1W 1077 -0.11241747
CHP 1W 1078 -0.09583407000000001
CHP 1W 1079 -0.09583407000000001
CHP 1W 1080 -0.09583407000000001
CHP 1W 1081 -0.09583407000000001
CHP 1W 1082 -0.09583407000000001
CHP 1W 1083 -0.09583407000000001
CHP 1W 1084 -0.09583407000000001
CHP 1W 1085 -0.09583407000000001
CHP 1W 1086 -0.09583407000000001
CHP 1W 1087 -0.09583407000000001
CHP 1W 1088 -0.09583407000000001
CHP 1W 1089 -0.11241747
CHP 1W 1090 -0.11241747
CHP 1W 1091 -0.11241747
CHP 1W 1092 -0.11241747
CHP 1W 1093 -0.11241747
CHP 1W 1094 -0.11241747
CHP 1W 1095 -0.11241747
CHP 1W 1096 -0.11241747
CHP 1W 1097 -0.11241747
CHP 1W 1098 -0.11241747
CHP 1W 1099 -0.11241747
CHP 1W 1100 -0.11241747
CHP 1W 1101 -0.11241747
CHP 1W 1102 -0.09583407000000001
CHP 1W 1103 -0.09583407000000001
CHP 1W 1104 -0.09583407000000001
CHP 1W 1105 -0.09583407000000001
CHP 1W 1106 -0.09583407000000001
CHP 1W 1107 -0.09583407000000001
CHP 1W 1108 -0.09583407000000001
CHP 1W 1109 -0.09583407000000001
CHP 1W 1110 -0.09583407000000001
CHP 1W 1111 -0.09583407000000001
CHP 1W 1112 -0.09583407000000001
CHP 1W 1113 -0.11241747
CHP 1W 1114 -0.11241747
CHP 1W 1115 -0.11241747
CHP 1W 1116 -0.11241747
CHP 1W 1117 -0.11241747
CHP 1W 1118 -0.11241747
CHP 1W 1119 -0.11241747
CHP 1W 1120 -0.11241747
CHP 1W 1121 -0.11241747
CHP 1W 1122 -0.11241747
CHP 1W 1123 -0.11241747
CHP 1W 1124 -0.11241747
CHP 1W 1125 -0.11241747
CHP 1W 1126 -0.09583407000000001
CHP 1W 1127 -0.09583407000000001
CHP 1W 1128 -0.09583407000000001
CHP 1W 1129 -0.09583407000000001
CHP 1W 1130 -0.09583407000000001
CHP 1W 1131 -0.09583407000000001
CHP 1W 1132 -0.09583407000000001
CHP 1W 1133 -0.09583407000000001
CHP 1W 1134 -0.09583407000000001
CHP 1W 1135 -0.09583407000000001
CHP 1W 1136 -0.09583407000000001
CHP 1W 1137 -0.09583407000000001
CHP 1W 1138 -0.09583407000000001
CHP 1W 1139 -0.09583407000000001
CHP 1W 1140 -0.09583407000000001
CHP 1W 1141 -0.09583407000000001
CHP 1W 1142 -0.09583407000000001
CHP 1W 1143 -0.09583407000000001
CHP 1W 1144 -0.09583407000000001
CHP 1W 1145 -0.09583407000000001
CHP 1W 1146 -0.09583407000000001
CHP 1W 1147 -0.09583407000000001
CHP 1W 1148 -0.09583407000000001
CHP 1W 1149 -0.09583407000000001
CHP 1W 1150 -0.09583407000000001
CHP 1W 1151 -0.09583407000000001
CHP 1W 1152 -0.09583407000000001
CHP 1W 1153 -0.09583407000000001
CHP 1W 1154 -0.09583407000000001
CHP 1W 1155 -0.09583407000000001
CHP 1W 1156 -0.09583407000000001
CHP 1W 1157 -0.09583407000000001
CHP 1W 1158 -0.09583407000000001
CHP 1W 1159 -0.09583407000000001
CHP 1W 1160 -0.09583407000000001
CHP 1W 1161 -0.09583407000000001
CHP 1W 1162 -0.09583407000000001
CHP 1W 1163 -0.09583407000000001
CHP 1W 1164 -0.09583407000000001
CHP 1W 1165 -0.09583407000000001
CHP 1W 1166 -0.09583407000000001
CHP 1W 1167 -0.09583407000000001
CHP 1W 1168 -0.09583407000000001
CHP 1W 1169 -0.09583407000000001
CHP 1W 1170 -0.09583407000000001
CHP 1W 1171 -0.09583407000000001
CHP 1W 1172 -0.09583407000000001
CHP 1W 1173 -0.09583407000000001
CHP 1W 1174 -0.09583407000000001
CHP 1W 1175 -0.09583407000000001
CHP 1W 1176 -0.09583407000000001
CHP 1W 1177 -0.09583407000000001
CHP 1W 1178 -0.09583407000000001
CHP 1W 1179 -0.09583407000000001
CHP 1W 1180 -0.09583407000000001
CHP 1W 1181 -0.09583407000000001
CHP 1W 1182 -0.09583407000000001
CHP 1W 1183 -0.09583407000000001
CHP 1W 1184 -0.09583407000000001
CHP 1W 1185 -0.11241747
CHP 1W 1186 -0.11241747
CHP 1W 1187 -0.11241747
CHP 1W 1188 -0.11241747
CHP 1W 1189 -0.11241747
CHP 1W 1190 -0.11241747
CHP 1W 1191 -0.11241747
CHP 1W 1192 -0.11241747
CHP 1W 1193 -0.11241747
CHP 1W 1194 -0.11241747
CHP 1W 1195 -0.11241747
CHP 1W 1196 -0.11241747
CHP 1W 1197 -0.11241747
CHP 1W 1198 -0.09583407000000001
CHP 1W 1199 -0.09583407000000001
CHP 1W 1200 -0.09583407000000001
CHP 1W 1201 -0.09583407000000001
CHP 1W 1202 -0.09583407000000001
CHP 1W 1203 -0.09583407000000001
CHP 1W 1204 -0.09583407000000001
CHP 1W 1205 -0.09583407000000001
CHP 1W 1206 -0.09583407000000001
CHP 1W 1207 -0.09583407000000001
CHP 1W 1208 -0.09583407000000001
CHP 1W 1209 -0.11241747
CHP 1W 1210 -0.11241747
CHP 1W 1211 -0.11241747
CHP 1W 1212 -0.11241747
CHP 1W 1213 -0.11241747
CHP 1W 1214 -0.11241747
CHP 1W 1215 -0.11241747
CHP 1W 1216 -0.11241747
CHP 1W 1217 -0.11241747
CHP 1W 1218 -0.11241747
CHP 1W 1219 -0.11241747
CHP 1W 1220 -0.11241747
CHP 1W 1221 -0.11241747
CHP 1W 1222 -0.09583407000000001
CHP 1W 1223 -0.09583407000000001
CHP 1W 1224 -0.09583407000000001
CHP 1W 1225 -0.09583407000000001
CHP 1W 1226 -0.09583407000000001
CHP 1W 1227 -0.09583407000000001
CHP 1W 1228 -0.09583407000000001
CHP 1W 1229 -0.09583407000000001
CHP 1W 1230 -0.09583407000000001
CHP 1W 1231 -0.09583407000000001
CHP 1W 1232 -0.09583407000000001
CHP 1W 1233 -0.11241747
CHP 1W 1234 -0.11241747
CHP 1W 1235 -0.11241747
CHP 1W 1236 -0.11241747
CHP 1W 1237 -0.11241747
CHP 1W 1238 -0.11241747
CHP 1W 1239 -0.11241747
CHP 1W 1240 -0.11241747
CHP 1W 1241 -0.11241747
CHP 1W 1242 -0.11241747
CHP 1W 1243 -0.11241747
CHP 1W 1244 -0.11241747
CHP 1W 1245 -0.11241747
CHP 1W 1246 -0.09583407000000001
CHP 1W 1247 -0.09583407000000001
CHP 1W 1248 -0.09583407000000001
CHP 1W 1249 -0.09583407000000001
CHP 1W 1250 -0.09583407000000001
CHP 1W 1251 -0.09583407000000001
CHP 1W 1252 -0.09583407000000001
CHP 1W 1253 -0.09583407000000001
CHP 1W 1254 -0.09583407000000001
CHP 1W 1255 -0.09583407000000001
CHP 1W 1256 -0.09583407000000001
CHP 1W 1257 -0.11241747
CHP 1W 1258 -0.11241747
CHP 1W 1259 -0.11241747
CHP 1W 1260 -0.11241747
CHP 1W 1261 -0.11241747
CHP 1W 1262 -0.11241747
CHP 1W 1263 -0.11241747
CHP 1W 1264 -0.11241747
CHP 1W 1265 -0.11241747
CHP 1W 1266 -0.11241747
CHP 1W 1267 -0.11241747
CHP 1W 1268 -0.11241747
CHP 1W 1269 -0.11241747
CHP 1W 1270 -0.09583407000000001
CHP 1W 1271 -0.09583407000000001
CHP 1W 1272 -0.09583407000000001
CHP 1W 1273 -0.09583407000000001
CHP 1W 1274 -0.09583407000000001
CHP 1W 1275 -0.09583407000000001
CHP 1W 1276 -0.09583407000000001
CHP 1W 1277 -0.09583407000000001
CHP 1W 1278 -0.09583407000000001
CHP 1W 1279 -0.09583407000000001
CHP 1W 1280 -0.09583407000000001
CHP 1W 1281 -0.11241747
CHP 1W 1282 -0.11241747
CHP 1W 1283 -0.11241747
CHP 1W 1284 -0.11241747
CHP 1W 1285 -0.11241747
CHP 1W 1286 -0.11241747
CHP 1W 1287 -0.11241747
CHP 1W 1288 -0.11241747
CHP 1W 1289 -0.11241747
CHP 1W 1290 -0.11241747
CHP 1W 1291 -0.11241747
CHP 1W 1292 -0.11241747
CHP 1W 1293 -0.11241747
CHP 1W 1294 -0.09583407000000001
CHP 1W 1295 -0.09583407000000001
CHP 1W 1296 -0.09583407000000001
CHP 1W 1297 -0.09583407000000001
CHP 1W 1298 -0.09583407000000001
CHP 1W 1299 -0.09583407000000001
CHP 1W 1300 -0.09583407000000001
CHP 1W 1301 -0.09583407000000001
CHP 1W 1302 -0.09583407000000001
CHP 1W 1303 -0.09583407000000001
CHP 1W 1304 -0.09583407000000001
CHP 1W 1305 -0.09583407000000001
CHP 1W 1306 -0.09583407000000001
CHP 1W 1307 -0.09583407000000001
CHP 1W 1308 -0.09583407000000001
CHP 1W 1309 -0.09583407000000001
CHP 1W 1310 -0.09583407000000001
CHP 1W 1311 -0.09583407000000001
CHP 1W 1312 -0.09583407000000001
CHP 1W 1313 -0.09583407000000001
CHP 1W 1314 -0.09583407000000001
CHP 1W 1315 -0.09583407000000001
CHP 1W 1316 -0.09583407000000001
CHP 1W 1317 -0.09583407000000001
CHP 1W 1318 -0.09583407000000001
CHP 1W 1319 -0.09583407000000001
CHP 1W 1320 -0.09583407000000001
CHP 1W 1321 -0.09583407000000001
CHP 1W 1322 -0.09583407000000001
CHP 1W 1323 -0.09583407000000001
CHP 1W 1324 -0.09583407000000001
CHP 1W 1325 -0.09583407000000001
CHP 1W 1326 -0.09583407000000001
CHP 1W 1327 -0.09583407000000001
CHP 1W 1328 -0.09583407000000001
CHP 1W 1329 -0.09583407000000001
CHP 1W 1330 -0.09583407000000001
CHP 1W 1331 -0.09583407000000001
CHP 1W 1332 -0.09583407000000001
CHP 1W 1333 -0.09583407000000001
CHP 1W 1334 -0.09583407000000001
CHP 1W 1335 -0.09583407000000001
CHP 1W 1336 -0.09583407000000001
CHP 1W 1337 -0.09583407000000001
CHP 1W 1338 -0.09583407000000001
CHP 1W 1339 -0.09583407000000001
CHP 1W 1340 -0.09583407000000001
CHP 1W 1341 -0.09583407000000001
CHP 1W 1342 -0.09583407000000001
CHP 1W 1343 -0.09583407000000001
CHP 1W 1344 -0.09583407000000001
CHP 1W 1345 -0.09583407000000001
CHP 1W 1346 -0.09583407000000001
CHP 1W 1347 -0.09583407000000001
CHP 1W 1348 -0.09583407000000001
CHP 1W 1349 -0.09583407000000001
CHP 1W 1350 -0.09583407000000001
CHP 1W 1351 -0.09583407000000001
CHP 1W 1352 -0.09583407000000001
CHP 1W 1353 -0.11241747
CHP 1W 1354 -0.11241747
CHP 1W 1355 -0.11241747
CHP 1W 1356 -0.11241747
CHP 1W 1357 -0.11241747
CHP 1W 1358 -0.11241747
CHP 1W 1359 -0.11241747
CHP 1W 1360 -0.11241747
CHP 1W 1361 -0.11241747
CHP 1W 1362 -0.11241747
CHP 1W 1363 -0.11241747
CHP 1W 1364 -0.11241747
CHP 1W 1365 -0.11241747
CHP 1W 1366 -0.09583407000000001
CHP 1W 1367 -0.09583407000000001
CHP 1W 1368 -0.09583407000000001
CHP 1W 1369 -0.09583407000000001
CHP 1W 1370 -0.09583407000000001
CHP 1W 1371 -0.09583407000000001
CHP 1W 1372 -0.09583407000000001
CHP 1W 1373 -0.09583407000000001
CHP 1W 1374 -0.09583407000000001
CHP 1W 1375 -0.09583407000000001
CHP 1W 1376 -0.09583407000000001
CHP 1W 1377 -0.11241747
CHP 1W 1378 -0.11241747
CHP 1W 1379 -0.11241747
CHP 1W 1380 -0.11241747
CHP 1W 1381 -0.11241747
CHP 1W 1382 -0.11241747
CHP 1W 1383 -0.11241747
CHP 1W 1384 -0.11241747
CHP 1W 1385 -0.11241747
CHP 1W 1386 -0.11241747
CHP 1W 1387 -0.11241747
CHP 1W 1388 -0.11241747
CHP 1W 1389 -0.11241747
CHP 1W 1390 -0.09583407000000001
CHP 1W 1391 -0.09583407000000001
CHP 1W 1392 -0.09583407000000001
CHP 1W 1393 -0.09583407000000001
CHP 1W 1394 -0.09583407000000001
CHP 1W 1395 -0.09583407000000001
CHP 1W 1396 -0.09583407000000001
CHP 1W 1397 -0.09583407000000001
CHP 1W 1398 -0.09583407000000001
CHP 1W 1399 -0.09583407000000001
CHP 1W 1400 -0.09583407000000001
CHP 1W 1401 -0.11241747
CHP 1W 1402 -0.11241747
CHP 1W 1403 -0.11241747
CHP 1W 1404 -0.11241747
CHP 1W 1405 -0.11241747
CHP 1W 1406 -0.11241747
CHP 1W 1407 -0.11241747
CHP 1W 1408 -0.11241747
CHP 1W 1409 -0.11241747
CHP 1W 1410 -0.11241747
CHP 1W 1411 -0.11241747
CHP 1W 1412 -0.11241747
CHP 1W 1413 -0.11241747
CHP 1W 1414 -0.09583407000000001
CHP 1W 1415 -0.09583407000000001
CHP 1W 1416 -0.09583407000000001
CHP 1W 1417 -0.09583407000000001
CHP 1W 1418 -0.09583407000000001
CHP 1W 1419 -0.09583407000000001
CHP 1W 1420 -0.09583407000000001
CHP 1W 1421 -0.09583407000000001
CHP 1W 1422 -0.09583407000000001
CHP 1W 1423 -0.09583407000000001
CHP 1W 1424 -0.09583407000000001
CHP 1W 1425 -0.11241747
CHP 1W 1426 -0.11241747
CHP 1W 1427 -0.11241747
CHP 1W 1428 -0.11241747
CHP 1W 1429 -0.11241747
CHP 1W 1430 -0.11241747
CHP 1W 1431 -0.11241747
CHP 1W 1432 -0.11241747
CHP 1W 1433 -0.11241747
CHP 1W 1434 -0.11241747
CHP 1W 1435 -0.11241747
CHP 1W 1436 -0.11241747
CHP 1W 1437 -0.11241747
CHP 1W 1438 -0.09583407000000001
CHP 1W 1439 -0.09583407000000001
CHP 1W 1440 -0.09583407000000001
CHP 1W 1441 -0.09583407000000001
CHP 1W 1442 -0.09583407000000001
CHP 1W 1443 -0.09583407000000001
CHP 1W 1444 -0.09583407000000001
CHP 1W 1445 -0.09583407000000001
CHP 1W 1446 -0.09583407000000001
CHP 1W 1447 -0.09583407000000001
CHP 1W 1448 -0.09583407000000001
CHP 1W 1449 -0.11241747
CHP 1W 1450 -0.11241747
CHP 1W 1451 -0.11241747
CHP 1W 1452 -0.11241747
CHP 1W 1453 -0.11241747
CHP 1W 1454 -0.11241747
CHP 1W 1455 -0.11241747
CHP 1W 1456 -0.11241747
CHP 1W 1457 -0.11241747
CHP 1W 1458 -0.11241747
CHP 1W 1459 -0.11241747
CHP 1W 1460 -0.11241747
CHP 1W 1461 -0.11241747
CHP 1W 1462 -0.09583407000000001
CHP 1W 1463 -0.09583407000000001
CHP 1W 1464 -0.09583407000000001
CHP 1W 1465 -0.09583407000000001
CHP 1W 1466 -0.09583407000000001
CHP 1W 1467 -0.09583407000000001
CHP 1W 1468 -0.09583407000000001
CHP 1W 1469 -0.09583407000000001
CHP 1W 1470 -0.09583407000000001
CHP 1W 1471 -0.09583407000000001
CHP 1W 1472 -0.09583407000000001
CHP 1W 1473 -0.09583407000000001
CHP 1W 1474 -0.09583407000000001
CHP 1W 1475 -0.09583407000000001
CHP 1W 1476 -0.09583407000000001
CHP 1W 1477 -0.09583407000000001
CHP 1W 1478 -0.09583407000000001
CHP 1W 1479 -0.09583407000000001
CHP 1W 1480 -0.09583407000000001
CHP 1W 1481 -0.09583407000000001
CHP 1W 1482 -0.09583407000000001
CHP 1W 1483 -0.09583407000000001
CHP 1W 1484 -0.09583407000000001
CHP 1W 1485 -0.09583407000000001
CHP 1W 1486 -0.09583407000000001
CHP 1W 1487 -0.09583407000000001
CHP 1W 1488 -0.09583407000000001
CHP 1W 1489 -0.09583407000000001
CHP 1W 1490 -0.09583407000000001
CHP 1W 1491 -0.09583407000000001
CHP 1W 1492 -0.09583407000000001
CHP 1W 1493 -0.09583407000000001
CHP 1W 1494 -0.09583407000000001
CHP 1W 1495 -0.09583407000000001
CHP 1W 1496 -0.09583407000000001
CHP 1W 1497 -0.09583407000000001
CHP 1W 1498 -0.09583407000000001
CHP 1W 1499 -0.09583407000000001
CHP 1W 1500 -0.09583407000000001
CHP 1W 1501 -0.09583407000000001
CHP 1W 1502 -0.09583407000000001
CHP 1W 1503 -0.09583407000000001
CHP 1W 1504 -0.09583407000000001
CHP 1W 1505 -0.09583407000000001
CHP 1W 1506 -0.09583407000000001
CHP 1W 1507 -0.09583407000000001
CHP 1W 1508 -0.09583407000000001
CHP 1W 1509 -0.09583407000000001
CHP 1W 1510 -0.09583407000000001
CHP 1W 1511 -0.09583407000000001
CHP 1W 1512 -0.09583407000000001
CHP 1W 1513 -0.09583407000000001
CHP 1W 1514 -0.09583407000000001
CHP 1W 1515 -0.09583407000000001
CHP 1W 1516 -0.09583407000000001
CHP 1W 1517 -0.09583407000000001
CHP 1W 1518 -0.09583407000000001
CHP 1W 1519 -0.09583407000000001
CHP 1W 1520 -0.09583407000000001
CHP 1W 1521 -0.11241747
CHP 1W 1522 -0.11241747
CHP 1W 1523 -0.11241747
CHP 1W 1524 -0.11241747
CHP 1W 1525 -0.11241747
CHP 1W 1526 -0.11241747
CHP 1W 1527 -0.11241747
CHP 1W 1528 -0.11241747
CHP 1W 1529 -0.11241747
CHP 1W 1530 -0.11241747
CHP 1W 1531 -0.11241747
CHP 1W 1532 -0.11241747
CHP 1W 1533 -0.11241747
CHP 1W 1534 -0.09583407000000001
CHP 1W 1535 -0.09583407000000001
CHP 1W 1536 -0.09583407000000001
CHP 1W 1537 -0.09583407000000001
CHP 1W 1538 -0.09583407000000001
