param cU :=
CHP 1 1153 11.0
CHP 1 1154 11.0
CHP 1 1155 11.0
CHP 1 1156 11.0
CHP 1 1157 11.0
CHP 1 1158 11.0
CHP 1 1159 11.0
CHP 1 1160 11.0
CHP 1 1161 11.0
CHP 1 1162 11.0
CHP 1 1163 11.0
CHP 1 1164 11.0
CHP 1 1165 11.0
CHP 1 1166 11.0
CHP 1 1167 11.0
CHP 1 1168 11.0
CHP 1 1169 11.0
CHP 1 1170 11.0
CHP 1 1171 11.0
CHP 1 1172 11.0
CHP 1 1173 11.0
CHP 1 1174 11.0
CHP 1 1175 11.0
CHP 1 1176 11.0
CHP 1 1177 11.0
CHP 1 1178 11.0
CHP 1 1179 11.0
CHP 1 1180 11.0
CHP 1 1181 11.0
CHP 1 1182 11.0
CHP 1 1183 11.0
CHP 1 1184 11.0
CHP 1 1185 11.0
CHP 1 1186 11.0
CHP 1 1187 11.0
CHP 1 1188 11.0
CHP 1 1189 11.0
CHP 1 1190 11.0
CHP 1 1191 11.0
CHP 1 1192 11.0
CHP 1 1193 11.0
CHP 1 1194 11.0
CHP 1 1195 11.0
CHP 1 1196 11.0
CHP 1 1197 11.0
CHP 1 1198 11.0
CHP 1 1199 11.0
CHP 1 1200 11.0
CHP 1 1201 11.0
CHP 1 1202 11.0
CHP 1 1203 11.0
CHP 1 1204 11.0
CHP 1 1205 11.0
CHP 1 1206 11.0
CHP 1 1207 11.0
CHP 1 1208 11.0
CHP 1 1209 11.0
CHP 1 1210 11.0
CHP 1 1211 11.0
CHP 1 1212 11.0
CHP 1 1213 11.0
CHP 1 1214 11.0
CHP 1 1215 11.0
CHP 1 1216 11.0
CHP 1 1217 11.0
CHP 1 1218 11.0
CHP 1 1219 11.0
CHP 1 1220 11.0
CHP 1 1221 11.0
CHP 1 1222 11.0
CHP 1 1223 11.0
CHP 1 1224 11.0
CHP 1 1225 11.0
CHP 1 1226 11.0
CHP 1 1227 11.0
CHP 1 1228 11.0
CHP 1 1229 11.0
CHP 1 1230 11.0
CHP 1 1231 11.0
CHP 1 1232 11.0
CHP 1 1233 11.0
CHP 1 1234 11.0
CHP 1 1235 11.0
CHP 1 1236 11.0
CHP 1 1237 11.0
CHP 1 1238 11.0
CHP 1 1239 11.0
CHP 1 1240 11.0
CHP 1 1241 11.0
CHP 1 1242 11.0
CHP 1 1243 11.0
CHP 1 1244 11.0
CHP 1 1245 11.0
CHP 1 1246 11.0
CHP 1 1247 11.0
CHP 1 1248 11.0
CHP 1 1249 11.0
CHP 1 1250 11.0
CHP 1 1251 11.0
CHP 1 1252 11.0
CHP 1 1253 11.0
CHP 1 1254 11.0
CHP 1 1255 11.0
CHP 1 1256 11.0
CHP 1 1257 11.0
CHP 1 1258 11.0
CHP 1 1259 11.0
CHP 1 1260 11.0
CHP 1 1261 11.0
CHP 1 1262 11.0
CHP 1 1263 11.0
CHP 1 1264 11.0
CHP 1 1265 11.0
CHP 1 1266 11.0
CHP 1 1267 11.0
CHP 1 1268 11.0
CHP 1 1269 11.0
CHP 1 1270 11.0
CHP 1 1271 11.0
CHP 1 1272 11.0
CHP 1 1273 11.0
CHP 1 1274 11.0
CHP 1 1275 11.0
CHP 1 1276 11.0
CHP 1 1277 11.0
CHP 1 1278 11.0
CHP 1 1279 11.0
CHP 1 1280 11.0
CHP 1 1281 11.0
CHP 1 1282 11.0
CHP 1 1283 11.0
CHP 1 1284 11.0
CHP 1 1285 11.0
CHP 1 1286 11.0
CHP 1 1287 11.0
CHP 1 1288 11.0
CHP 1 1289 11.0
CHP 1 1290 11.0
CHP 1 1291 11.0
CHP 1 1292 11.0
CHP 1 1293 11.0
CHP 1 1294 11.0
CHP 1 1295 11.0
CHP 1 1296 11.0
CHP 1 1297 11.0
CHP 1 1298 11.0
CHP 1 1299 11.0
CHP 1 1300 11.0
CHP 1 1301 11.0
CHP 1 1302 11.0
CHP 1 1303 11.0
CHP 1 1304 11.0
CHP 1 1305 11.0
CHP 1 1306 11.0
CHP 1 1307 11.0
CHP 1 1308 11.0
CHP 1 1309 11.0
CHP 1 1310 11.0
CHP 1 1311 11.0
CHP 1 1312 11.0
CHP 1 1313 11.0
CHP 1 1314 11.0
CHP 1 1315 11.0
CHP 1 1316 11.0
CHP 1 1317 11.0
CHP 1 1318 11.0
CHP 1 1319 11.0
CHP 1 1320 11.0
CHP 1 1321 11.0
CHP 1 1322 11.0
CHP 1 1323 11.0
CHP 1 1324 11.0
CHP 1 1325 11.0
CHP 1 1326 11.0
CHP 1 1327 11.0
CHP 1 1328 11.0
CHP 1 1329 11.0
CHP 1 1330 11.0
CHP 1 1331 11.0
CHP 1 1332 11.0
CHP 1 1333 11.0
CHP 1 1334 11.0
CHP 1 1335 11.0
CHP 1 1336 11.0
CHP 1 1337 11.0
CHP 1 1338 11.0
CHP 1 1339 11.0
CHP 1 1340 11.0
CHP 1 1341 11.0
CHP 1 1342 11.0
CHP 1 1343 11.0
CHP 1 1344 11.0
CHP 1 1345 11.0
CHP 1 1346 11.0
CHP 1 1347 11.0
CHP 1 1348 11.0
CHP 1 1349 11.0
CHP 1 1350 11.0
CHP 1 1351 11.0
CHP 1 1352 11.0
CHP 1 1353 11.0
CHP 1 1354 11.0
CHP 1 1355 11.0
CHP 1 1356 11.0
CHP 1 1357 11.0
CHP 1 1358 11.0
CHP 1 1359 11.0
CHP 1 1360 11.0
CHP 1 1361 11.0
CHP 1 1362 11.0
CHP 1 1363 11.0
CHP 1 1364 11.0
CHP 1 1365 11.0
CHP 1 1366 11.0
CHP 1 1367 11.0
CHP 1 1368 11.0
CHP 1 1369 11.0
CHP 1 1370 11.0
CHP 1 1371 11.0
CHP 1 1372 11.0
CHP 1 1373 11.0
CHP 1 1374 11.0
CHP 1 1375 11.0
CHP 1 1376 11.0
CHP 1 1377 11.0
CHP 1 1378 11.0
CHP 1 1379 11.0
CHP 1 1380 11.0
CHP 1 1381 11.0
CHP 1 1382 11.0
CHP 1 1383 11.0
CHP 1 1384 11.0
CHP 1 1385 11.0
CHP 1 1386 11.0
CHP 1 1387 11.0
CHP 1 1388 11.0
CHP 1 1389 11.0
CHP 1 1390 11.0
CHP 1 1391 11.0
CHP 1 1392 11.0
CHP 1 1393 11.0
CHP 1 1394 11.0
CHP 1 1395 11.0
CHP 1 1396 11.0
CHP 1 1397 11.0
CHP 1 1398 11.0
CHP 1 1399 11.0
CHP 1 1400 11.0
CHP 1 1401 11.0
CHP 1 1402 11.0
CHP 1 1403 11.0
CHP 1 1404 11.0
CHP 1 1405 11.0
CHP 1 1406 11.0
CHP 1 1407 11.0
CHP 1 1408 11.0
CHP 1 1409 11.0
CHP 1 1410 11.0
CHP 1 1411 11.0
CHP 1 1412 11.0
CHP 1 1413 11.0
CHP 1 1414 11.0
CHP 1 1415 11.0
CHP 1 1416 11.0
CHP 1 1417 11.0
CHP 1 1418 11.0
CHP 1 1419 11.0
CHP 1 1420 11.0
CHP 1 1421 11.0
CHP 1 1422 11.0
CHP 1 1423 11.0
CHP 1 1424 11.0
CHP 1 1425 11.0
CHP 1 1426 11.0
CHP 1 1427 11.0
CHP 1 1428 11.0
CHP 1 1429 11.0
CHP 1 1430 11.0
CHP 1 1431 11.0
CHP 1 1432 11.0
CHP 1 1433 11.0
CHP 1 1434 11.0
CHP 1 1435 11.0
CHP 1 1436 11.0
CHP 1 1437 11.0
CHP 1 1438 11.0
CHP 1 1439 11.0
CHP 1 1440 11.0
CHP 1 1441 11.0
CHP 1 1442 11.0
CHP 1 1443 11.0
CHP 1 1444 11.0
CHP 1 1445 11.0
CHP 1 1446 11.0
CHP 1 1447 11.0
CHP 1 1448 11.0
CHP 1 1449 11.0
CHP 1 1450 11.0
CHP 1 1451 11.0
CHP 1 1452 11.0
CHP 1 1453 11.0
CHP 1 1454 11.0
CHP 1 1455 11.0
CHP 1 1456 11.0
CHP 1 1457 11.0
CHP 1 1458 11.0
CHP 1 1459 11.0
CHP 1 1460 11.0
CHP 1 1461 11.0
CHP 1 1462 11.0
CHP 1 1463 11.0
CHP 1 1464 11.0
CHP 1 1465 11.0
CHP 1 1466 11.0
CHP 1 1467 11.0
CHP 1 1468 11.0
CHP 1 1469 11.0
CHP 1 1470 11.0
CHP 1 1471 11.0
CHP 1 1472 11.0
CHP 1 1473 11.0
CHP 1 1474 11.0
CHP 1 1475 11.0
CHP 1 1476 11.0
CHP 1 1477 11.0
CHP 1 1478 11.0
CHP 1 1479 11.0
CHP 1 1480 11.0
CHP 1 1481 11.0
CHP 1 1482 11.0
CHP 1 1483 11.0
CHP 1 1484 11.0
CHP 1 1485 11.0
CHP 1 1486 11.0
CHP 1 1487 11.0
CHP 1 1488 11.0
CHP 1 1489 11.0
CHP 1 1490 11.0
CHP 1 1491 11.0
CHP 1 1492 11.0
CHP 1 1493 11.0
CHP 1 1494 11.0
CHP 1 1495 11.0
CHP 1 1496 11.0
CHP 1 1497 11.0
CHP 1 1498 11.0
CHP 1 1499 11.0
CHP 1 1500 11.0
CHP 1 1501 11.0
CHP 1 1502 11.0
CHP 1 1503 11.0
CHP 1 1504 11.0
CHP 1 1505 11.0
CHP 1 1506 11.0
CHP 1 1507 11.0
CHP 1 1508 11.0
CHP 1 1509 11.0
CHP 1 1510 11.0
CHP 1 1511 11.0
CHP 1 1512 11.0
CHP 1 1513 11.0
CHP 1 1514 11.0
CHP 1 1515 11.0
CHP 1 1516 11.0
CHP 1 1517 11.0
CHP 1 1518 11.0
CHP 1 1519 11.0
CHP 1 1520 11.0
CHP 1 1521 11.0
CHP 1 1522 11.0
CHP 1 1523 11.0
CHP 1 1524 11.0
CHP 1 1525 11.0
CHP 1 1526 11.0
CHP 1 1527 11.0
CHP 1 1528 11.0
CHP 1 1529 11.0
CHP 1 1530 11.0
CHP 1 1531 11.0
CHP 1 1532 11.0
CHP 1 1533 11.0
CHP 1 1534 11.0
CHP 1 1535 11.0
CHP 1 1536 11.0
CHP 1 1537 11.0
CHP 1 1538 11.0
CHP 1 1539 11.0
CHP 1 1540 11.0
CHP 1 1541 11.0
CHP 1 1542 11.0
CHP 1 1543 11.0
CHP 1 1544 11.0
CHP 1 1545 11.0
CHP 1 1546 11.0
CHP 1 1547 11.0
CHP 1 1548 11.0
CHP 1 1549 11.0
CHP 1 1550 11.0
CHP 1 1551 11.0
CHP 1 1552 11.0
CHP 1 1553 11.0
CHP 1 1554 11.0
CHP 1 1555 11.0
CHP 1 1556 11.0
CHP 1 1557 11.0
CHP 1 1558 11.0
CHP 1 1559 11.0
CHP 1 1560 11.0
CHP 1 1561 11.0
CHP 1 1562 11.0
CHP 1 1563 11.0
CHP 1 1564 11.0
CHP 1 1565 11.0
CHP 1 1566 11.0
CHP 1 1567 11.0
CHP 1 1568 11.0
CHP 1 1569 11.0
CHP 1 1570 11.0
CHP 1 1571 11.0
CHP 1 1572 11.0
CHP 1 1573 11.0
CHP 1 1574 11.0
CHP 1 1575 11.0
CHP 1 1576 11.0
CHP 1 1577 11.0
CHP 1 1578 11.0
CHP 1 1579 11.0
CHP 1 1580 11.0
CHP 1 1581 11.0
CHP 1 1582 11.0
CHP 1 1583 11.0
CHP 1 1584 11.0
CHP 1 1585 11.0
CHP 1 1586 11.0
CHP 1 1587 11.0
CHP 1 1588 11.0
CHP 1 1589 11.0
CHP 1 1590 11.0
CHP 1 1591 11.0
CHP 1 1592 11.0
CHP 1 1593 11.0
CHP 1 1594 11.0
CHP 1 1595 11.0
CHP 1 1596 11.0
CHP 1 1597 11.0
CHP 1 1598 11.0
CHP 1 1599 11.0
CHP 1 1600 11.0
CHP 1 1601 11.0
CHP 1 1602 11.0
CHP 1 1603 11.0
CHP 1 1604 11.0
CHP 1 1605 11.0
CHP 1 1606 11.0
CHP 1 1607 11.0
CHP 1 1608 11.0
CHP 1 1609 11.0
CHP 1 1610 11.0
CHP 1 1611 11.0
CHP 1 1612 11.0
CHP 1 1613 11.0
CHP 1 1614 11.0
CHP 1 1615 11.0
CHP 1 1616 11.0
CHP 1 1617 11.0
CHP 1 1618 11.0
CHP 1 1619 11.0
CHP 1 1620 11.0
CHP 1 1621 11.0
CHP 1 1622 11.0
CHP 1 1623 11.0
CHP 1 1624 11.0
CHP 1 1625 11.0
CHP 1 1626 11.0
CHP 1 1627 11.0
CHP 1 1628 11.0
CHP 1 1629 11.0
CHP 1 1630 11.0
CHP 1 1631 11.0
CHP 1 1632 11.0
CHP 1 1633 11.0
CHP 1 1634 11.0
CHP 1 1635 11.0
CHP 1 1636 11.0
CHP 1 1637 11.0
CHP 1 1638 11.0
CHP 1 1639 11.0
CHP 1 1640 11.0
CHP 1 1641 11.0
CHP 1 1642 11.0
CHP 1 1643 11.0
CHP 1 1644 11.0
CHP 1 1645 11.0
CHP 1 1646 11.0
CHP 1 1647 11.0
CHP 1 1648 11.0
CHP 1 1649 11.0
CHP 1 1650 11.0
CHP 1 1651 11.0
CHP 1 1652 11.0
CHP 1 1653 11.0
CHP 1 1654 11.0
CHP 1 1655 11.0
CHP 1 1656 11.0
CHP 1 1657 11.0
CHP 1 1658 11.0
CHP 1 1659 11.0
CHP 1 1660 11.0
CHP 1 1661 11.0
CHP 1 1662 11.0
CHP 1 1663 11.0
CHP 1 1664 11.0
CHP 1 1665 11.0
CHP 1 1666 11.0
CHP 1 1667 11.0
CHP 1 1668 11.0
CHP 1 1669 11.0
CHP 1 1670 11.0
CHP 1 1671 11.0
CHP 1 1672 11.0
CHP 1 1673 11.0
CHP 1 1674 11.0
CHP 1 1675 11.0
CHP 1 1676 11.0
CHP 1 1677 11.0
CHP 1 1678 11.0
CHP 1 1679 11.0
CHP 1 1680 11.0
CHP 1 1681 11.0
CHP 1 1682 11.0
CHP 1 1683 11.0
CHP 1 1684 11.0
CHP 1 1685 11.0
CHP 1 1686 11.0
CHP 1 1687 11.0
CHP 1 1688 11.0
CHP 1 1689 11.0
CHP 1 1690 11.0
CHP 1 1691 11.0
CHP 1 1692 11.0
CHP 1 1693 11.0
CHP 1 1694 11.0
CHP 1 1695 11.0
CHP 1 1696 11.0
CHP 1 1697 11.0
CHP 1 1698 11.0
CHP 1 1699 11.0
CHP 1 1700 11.0
CHP 1 1701 11.0
CHP 1 1702 11.0
CHP 1 1703 11.0
CHP 1 1704 11.0
CHP 1 1705 11.0
CHP 1 1706 11.0
CHP 1 1707 11.0
CHP 1 1708 11.0
CHP 1 1709 11.0
CHP 1 1710 11.0
CHP 1 1711 11.0
CHP 1 1712 11.0
CHP 1 1713 11.0
CHP 1 1714 11.0
CHP 1 1715 11.0
CHP 1 1716 11.0
CHP 1 1717 11.0
CHP 1 1718 11.0
CHP 1 1719 11.0
CHP 1 1720 11.0
CHP 1 1721 11.0
CHP 1 1722 11.0
CHP 1 1723 11.0
CHP 1 1724 11.0
CHP 1 1725 11.0
CHP 1 1726 11.0
CHP 1 1727 11.0
CHP 1 1728 11.0
CHP 1 1729 11.0
CHP 1 1730 11.0
CHP 1 1731 11.0
CHP 1 1732 11.0
CHP 1 1733 11.0
CHP 1 1734 11.0
CHP 1 1735 11.0
CHP 1 1736 11.0
CHP 1 1737 11.0
CHP 1 1738 11.0
CHP 1 1739 11.0
CHP 1 1740 11.0
CHP 1 1741 11.0
CHP 1 1742 11.0
CHP 1 1743 11.0
CHP 1 1744 11.0
CHP 1 1745 11.0
CHP 1 1746 11.0
CHP 1 1747 11.0
CHP 1 1748 11.0
CHP 1 1749 11.0
CHP 1 1750 11.0
CHP 1 1751 11.0
CHP 1 1752 11.0
CHP 1 1753 11.0
CHP 1 1754 11.0
CHP 1 1755 11.0
CHP 1 1756 11.0
CHP 1 1757 11.0
CHP 1 1758 11.0
CHP 1 1759 11.0
CHP 1 1760 11.0
CHP 1 1761 11.0
CHP 1 1762 11.0
CHP 1 1763 11.0
CHP 1 1764 11.0
CHP 1 1765 11.0
CHP 1 1766 11.0
CHP 1 1767 11.0
CHP 1 1768 11.0
CHP 1 1769 11.0
CHP 1 1770 11.0
CHP 1 1771 11.0
CHP 1 1772 11.0
CHP 1 1773 11.0
CHP 1 1774 11.0
CHP 1 1775 11.0
CHP 1 1776 11.0
CHP 1 1777 11.0
CHP 1 1778 11.0
CHP 1 1779 11.0
CHP 1 1780 11.0
CHP 1 1781 11.0
CHP 1 1782 11.0
CHP 1 1783 11.0
CHP 1 1784 11.0
CHP 1 1785 11.0
CHP 1 1786 11.0
CHP 1 1787 11.0
CHP 1 1788 11.0
CHP 1 1789 11.0
CHP 1 1790 11.0
CHP 1 1791 11.0
CHP 1 1792 11.0
CHP 1 1793 11.0
CHP 1 1794 11.0
CHP 1 1795 11.0
CHP 1 1796 11.0
CHP 1 1797 11.0
CHP 1 1798 11.0
CHP 1 1799 11.0
CHP 1 1800 11.0
CHP 1 1801 11.0
CHP 1 1802 11.0
CHP 1 1803 11.0
CHP 1 1804 11.0
CHP 1 1805 11.0
CHP 1 1806 11.0
CHP 1 1807 11.0
CHP 1 1808 11.0
CHP 1 1809 11.0
CHP 1 1810 11.0
CHP 1 1811 11.0
CHP 1 1812 11.0
CHP 1 1813 11.0
CHP 1 1814 11.0
CHP 1 1815 11.0
CHP 1 1816 11.0
CHP 1 1817 11.0
CHP 1 1818 11.0
CHP 1 1819 11.0
CHP 1 1820 11.0
CHP 1 1821 11.0
CHP 1 1822 11.0
CHP 1 1823 11.0
CHP 1 1824 11.0
CHP 1 1825 11.0
CHP 1 1826 11.0
CHP 1 1827 11.0
CHP 1 1828 11.0
CHP 1 1829 11.0
CHP 1 1830 11.0
CHP 1 1831 11.0
CHP 1 1832 11.0
CHP 1 1833 11.0
CHP 1 1834 11.0
CHP 1 1835 11.0
CHP 1 1836 11.0
CHP 1 1837 11.0
CHP 1 1838 11.0
CHP 1 1839 11.0
CHP 1 1840 11.0
CHP 1 1841 11.0
CHP 1 1842 11.0
CHP 1 1843 11.0
CHP 1 1844 11.0
CHP 1 1845 11.0
CHP 1 1846 11.0
CHP 1 1847 11.0
CHP 1 1848 11.0
CHP 1 1849 11.0
CHP 1 1850 11.0
CHP 1 1851 11.0
CHP 1 1852 11.0
CHP 1 1853 11.0
CHP 1 1854 11.0
CHP 1 1855 11.0
CHP 1 1856 11.0
CHP 1 1857 11.0
CHP 1 1858 11.0
CHP 1 1859 11.0
CHP 1 1860 11.0
CHP 1 1861 11.0
CHP 1 1862 11.0
CHP 1 1863 11.0
CHP 1 1864 11.0
CHP 1 1865 11.0
CHP 1 1866 11.0
CHP 1 1867 11.0
CHP 1 1868 11.0
CHP 1 1869 11.0
CHP 1 1870 11.0
CHP 1 1871 11.0
CHP 1 1872 11.0
CHP 1 1873 11.0
CHP 1 1874 11.0
CHP 1 1875 11.0
CHP 1 1876 11.0
CHP 1 1877 11.0
CHP 1 1878 11.0
CHP 1 1879 11.0
CHP 1 1880 11.0
CHP 1 1881 11.0
CHP 1 1882 11.0
CHP 1 1883 11.0
CHP 1 1884 11.0
CHP 1 1885 11.0
CHP 1 1886 11.0
CHP 1 1887 11.0
CHP 1 1888 11.0
CHP 1 1889 11.0
CHP 1 1890 11.0
CHP 1 1891 11.0
CHP 1 1892 11.0
CHP 1 1893 11.0
CHP 1 1894 11.0
CHP 1 1895 11.0
CHP 1 1896 11.0
CHP 1 1897 11.0
CHP 1 1898 11.0
CHP 1 1899 11.0
CHP 1 1900 11.0
CHP 1 1901 11.0
CHP 1 1902 11.0
CHP 1 1903 11.0
CHP 1 1904 11.0
CHP 1 1905 11.0
CHP 1 1906 11.0
CHP 1 1907 11.0
CHP 1 1908 11.0
CHP 1 1909 11.0
CHP 1 1910 11.0
CHP 1 1911 11.0
CHP 1 1912 11.0
CHP 1 1913 11.0
CHP 1 1914 11.0
CHP 1 1915 11.0
CHP 1 1916 11.0
CHP 1 1917 11.0
CHP 1 1918 11.0
CHP 1 1919 11.0
CHP 1 1920 11.0
CHP 1 1921 11.0
CHP 1 1922 11.0
CHP 1 1923 11.0
CHP 1 1924 11.0
CHP 1 1925 11.0
CHP 1 1926 11.0
CHP 1 1927 11.0
CHP 1 1928 11.0
CHP 1 1929 11.0
CHP 1 1930 11.0
CHP 1 1931 11.0
CHP 1 1932 11.0
CHP 1 1933 11.0
CHP 1 1934 11.0
CHP 1 1935 11.0
CHP 1 1936 11.0
CHP 1 1937 11.0
CHP 1 1938 11.0
CHP 1 1939 11.0
CHP 1 1940 11.0
CHP 1 1941 11.0
CHP 1 1942 11.0
CHP 1 1943 11.0
CHP 1 1944 11.0
CHP 1 1945 11.0
CHP 1 1946 11.0
CHP 1 1947 11.0
CHP 1 1948 11.0
CHP 1 1949 11.0
CHP 1 1950 11.0
CHP 1 1951 11.0
CHP 1 1952 11.0
CHP 1 1953 11.0
CHP 1 1954 11.0
CHP 1 1955 11.0
CHP 1 1956 11.0
CHP 1 1957 11.0
CHP 1 1958 11.0
CHP 1 1959 11.0
CHP 1 1960 11.0
CHP 1 1961 11.0
CHP 1 1962 11.0
CHP 1 1963 11.0
CHP 1 1964 11.0
CHP 1 1965 11.0
CHP 1 1966 11.0
CHP 1 1967 11.0
CHP 1 1968 11.0
CHP 1 1969 11.0
CHP 1 1970 11.0
CHP 1 1971 11.0
CHP 1 1972 11.0
CHP 1 1973 11.0
CHP 1 1974 11.0
CHP 1 1975 11.0
CHP 1 1976 11.0
CHP 1 1977 11.0
CHP 1 1978 11.0
CHP 1 1979 11.0
CHP 1 1980 11.0
CHP 1 1981 11.0
CHP 1 1982 11.0
CHP 1 1983 11.0
CHP 1 1984 11.0
CHP 1 1985 11.0
CHP 1 1986 11.0
CHP 1 1987 11.0
CHP 1 1988 11.0
CHP 1 1989 11.0
CHP 1 1990 11.0
CHP 1 1991 11.0
CHP 1 1992 11.0
CHP 1 1993 11.0
CHP 1 1994 11.0
CHP 1 1995 11.0
CHP 1 1996 11.0
CHP 1 1997 11.0
CHP 1 1998 11.0
CHP 1 1999 11.0
CHP 1 2000 11.0
CHP 1 2001 11.0
CHP 1 2002 11.0
CHP 1 2003 11.0
CHP 1 2004 11.0
CHP 1 2005 11.0
CHP 1 2006 11.0
CHP 1 2007 11.0
CHP 1 2008 11.0
CHP 1 2009 11.0
CHP 1 2010 11.0
CHP 1 2011 11.0
CHP 1 2012 11.0
CHP 1 2013 11.0
CHP 1 2014 11.0
CHP 1 2015 11.0
CHP 1 2016 11.0
CHP 1 2017 11.0
CHP 1 2018 11.0
CHP 1 2019 11.0
CHP 1 2020 11.0
CHP 1 2021 11.0
CHP 1 2022 11.0
CHP 1 2023 11.0
CHP 1 2024 11.0
CHP 1 2025 11.0
CHP 1 2026 11.0
CHP 1 2027 11.0
CHP 1 2028 11.0
CHP 1 2029 11.0
CHP 1 2030 11.0
CHP 1 2031 11.0
CHP 1 2032 11.0
CHP 1 2033 11.0
CHP 1 2034 11.0
CHP 1 2035 11.0
CHP 1 2036 11.0
CHP 1 2037 11.0
CHP 1 2038 11.0
CHP 1 2039 11.0
CHP 1 2040 11.0
CHP 1 2041 11.0
CHP 1 2042 11.0
CHP 1 2043 11.0
CHP 1 2044 11.0
CHP 1 2045 11.0
CHP 1 2046 11.0
CHP 1 2047 11.0
CHP 1 2048 11.0
CHP 1 2049 11.0
CHP 1 2050 11.0
CHP 1 2051 11.0
CHP 1 2052 11.0
CHP 1 2053 11.0
CHP 1 2054 11.0
CHP 1 2055 11.0
CHP 1 2056 11.0
CHP 1 2057 11.0
CHP 1 2058 11.0
CHP 1 2059 11.0
CHP 1 2060 11.0
CHP 1 2061 11.0
CHP 1 2062 11.0
CHP 1 2063 11.0
CHP 1 2064 11.0
CHP 1 2065 11.0
CHP 1 2066 11.0
CHP 1 2067 11.0
CHP 1 2068 11.0
CHP 1 2069 11.0
CHP 1 2070 11.0
CHP 1 2071 11.0
CHP 1 2072 11.0
CHP 1 2073 11.0
CHP 1 2074 11.0
CHP 1 2075 11.0
CHP 1 2076 11.0
CHP 1 2077 11.0
CHP 1 2078 11.0
CHP 1 2079 11.0
CHP 1 2080 11.0
CHP 1 2081 11.0
CHP 1 2082 11.0
CHP 1 2083 11.0
CHP 1 2084 11.0
CHP 1 2085 11.0
CHP 1 2086 11.0
CHP 1 2087 11.0
CHP 1 2088 11.0
CHP 1 2089 11.0
CHP 1 2090 11.0
CHP 1 2091 11.0
CHP 1 2092 11.0
CHP 1 2093 11.0
CHP 1 2094 11.0
CHP 1 2095 11.0
CHP 1 2096 11.0
CHP 1 2097 11.0
CHP 1 2098 11.0
CHP 1 2099 11.0
CHP 1 2100 11.0
CHP 1 2101 11.0
CHP 1 2102 11.0
CHP 1 2103 11.0
CHP 1 2104 11.0
CHP 1 2105 11.0
CHP 1 2106 11.0
CHP 1 2107 11.0
CHP 1 2108 11.0
CHP 1 2109 11.0
CHP 1 2110 11.0
CHP 1 2111 11.0
CHP 1 2112 11.0
CHP 1 2113 11.0
CHP 1 2114 11.0
CHP 1 2115 11.0
CHP 1 2116 11.0
CHP 1 2117 11.0
CHP 1 2118 11.0
CHP 1 2119 11.0
CHP 1 2120 11.0
CHP 1 2121 11.0
CHP 1 2122 11.0
CHP 1 2123 11.0
CHP 1 2124 11.0
CHP 1 2125 11.0
CHP 1 2126 11.0
CHP 1 2127 11.0
CHP 1 2128 11.0
CHP 1 2129 11.0
CHP 1 2130 11.0
CHP 1 2131 11.0
CHP 1 2132 11.0
CHP 1 2133 11.0
CHP 1 2134 11.0
CHP 1 2135 11.0
CHP 1 2136 11.0
CHP 1 2137 11.0
CHP 1 2138 11.0
CHP 1 2139 11.0
CHP 1 2140 11.0
CHP 1 2141 11.0
CHP 1 2142 11.0
CHP 1 2143 11.0
CHP 1 2144 11.0
CHP 1 2145 11.0
CHP 1 2146 11.0
CHP 1 2147 11.0
CHP 1 2148 11.0
CHP 1 2149 11.0
CHP 1 2150 11.0
CHP 1 2151 11.0
CHP 1 2152 11.0
CHP 1 2153 11.0
CHP 1 2154 11.0
CHP 1 2155 11.0
CHP 1 2156 11.0
CHP 1 2157 11.0
CHP 1 2158 11.0
CHP 1 2159 11.0
CHP 1 2160 11.0
CHP 1 2161 11.0
CHP 1 2162 11.0
CHP 1 2163 11.0
CHP 1 2164 11.0
CHP 1 2165 11.0
CHP 1 2166 11.0
CHP 1 2167 11.0
CHP 1 2168 11.0
CHP 1 2169 11.0
CHP 1 2170 11.0
CHP 1 2171 11.0
CHP 1 2172 11.0
CHP 1 2173 11.0
CHP 1 2174 11.0
CHP 1 2175 11.0
CHP 1 2176 11.0
CHP 1 2177 11.0
CHP 1 2178 11.0
CHP 1 2179 11.0
CHP 1 2180 11.0
CHP 1 2181 11.0
CHP 1 2182 11.0
CHP 1 2183 11.0
CHP 1 2184 11.0
CHP 1 2185 11.0
CHP 1 2186 11.0
CHP 1 2187 11.0
CHP 1 2188 11.0
CHP 1 2189 11.0
CHP 1 2190 11.0
CHP 1 2191 11.0
CHP 1 2192 11.0
CHP 1 2193 11.0
CHP 1 2194 11.0
CHP 1 2195 11.0
CHP 1 2196 11.0
CHP 1 2197 11.0
CHP 1 2198 11.0
CHP 1 2199 11.0
CHP 1 2200 11.0
CHP 1 2201 11.0
CHP 1 2202 11.0
CHP 1 2203 11.0
CHP 1 2204 11.0
CHP 1 2205 11.0
CHP 1 2206 11.0
CHP 1 2207 11.0
CHP 1 2208 11.0
CHP 1 2209 11.0
CHP 1 2210 11.0
CHP 1 2211 11.0
CHP 1 2212 11.0
CHP 1 2213 11.0
CHP 1 2214 11.0
CHP 1 2215 11.0
CHP 1 2216 11.0
CHP 1 2217 11.0
CHP 1 2218 11.0
CHP 1 2219 11.0
CHP 1 2220 11.0
CHP 1 2221 11.0
CHP 1 2222 11.0
CHP 1 2223 11.0
CHP 1 2224 11.0
CHP 1 2225 11.0
CHP 1 2226 11.0
CHP 1 2227 11.0
CHP 1 2228 11.0
